dish_id,dish_name,city_id,category,price_min_inr,price_max_inr,trust_score,scam_markup_pct,timestamp
295,Kachori,39,Local Eatery,71,106,54.5,22.8,2025-10-26 06:52:25
296,Shorshe Ilish,90,Local Eatery,95,270,50.1,44.1,2026-04-12 00:57:26
297,Bebinca,73,Sweet Shop,107,222,72.5,15.1,2025-11-01 06:46:05
298,Modak,76,Local Eatery,123,231,52.5,39.0,2026-04-07 07:39:12
299,Pitha,19,Mid-range Restaurant,217,425,84.8,0.3,2025-10-11 19:46:55
300,Chhena Poda,45,Street Food,22,107,48.5,33.4,2025-01-31 22:25:35
301,Local Favourite Chhena Poda,16,Sweet Shop,212,350,80.9,4.5,2025-11-09 10:59:40
302,Roadside Dal Bafla,22,Street Food,85,108,92.3,0,2025-09-11 19:04:01
303,Rajma Chawal,101,Sweet Shop,91,130,60.7,41.5,2025-04-01 02:08:47
304,Premium Bebinca,117,Sweet Shop,198,397,56.8,17.3,2025-04-17 13:48:47
305,Chettinad Chicken,3,Roadside Stall,48,108,83.0,1.8,2025-10-16 20:08:55
306,Goan Fish Curry,33,Street Food,23,75,82.4,2.4,2025-02-19 14:39:36
307,Signature Bhutte ka Kees,68,Mid-range Restaurant,178,699,84.7,0.2,2025-05-03 04:28:14
308,Bhutte ka Kees,66,Street Food,49,124,37.6,77.3,2025-01-10 13:03:58
309,Signature Poha Jalebi,63,Local Eatery,82,101,73.7,19.2,2026-05-25 07:11:43
310,Classic Puttu Kadala,108,Sweet Shop,111,259,83.2,2.3,2025-04-03 17:47:40
311,Family Recipe Chole Bhature,129,Roadside Stall,17,78,48.7,42.0,2025-08-08 06:34:53
312,Special Axone,80,Street Food,67,102,63.1,33.8,2026-04-29 16:17:45
313,Grandma's Kadhi Bafla,63,Fine Dining,1291,1701,79.6,6.8,2025-07-10 09:29:46
314,Spicy Butter Chicken,39,Roadside Stall,37,48,90.1,0,2026-05-26 13:01:54
315,Royal Kadhi Chawal,97,Local Eatery,113,248,91.0,0,2025-04-21 14:02:02
316,Pav Bhaji,72,Roadside Stall,41,98,70.2,22.2,2026-03-28 02:20:57
317,Bhel Puri,25,Fine Dining,576,1798,74.2,12.1,2025-04-12 12:34:44
318,Rava Kesari,61,Fine Dining,1217,1895,64.4,19.1,2025-02-28 00:16:28
319,Quick-bite Hyderabadi Biryani,52,Street Food,41,108,70.5,15.8,2026-02-21 06:21:27
320,Extra Cheesy Tandoori Roti,92,Mid-range Restaurant,211,267,55.7,41.7,2026-06-26 06:44:49
321,Classic Pork with Bamboo Shoot,11,Sweet Shop,93,285,67.8,11.3,2025-08-21 02:47:40
322,Dal Bafla,67,Fine Dining,1069,2205,61.0,27.7,2025-04-19 13:55:52
323,Vada Pav,32,Local Eatery,76,136,83.1,2.0,2026-05-05 13:35:52
324,Special Bafla,22,Street Food,45,137,69.7,11.5,2025-09-15 12:32:16
325,Extra Cheesy Vada Pav,32,Roadside Stall,42,102,71.7,14.1,2025-11-28 09:35:37
326,Aloo Posto,45,Mid-range Restaurant,293,531,85.9,0,2026-04-26 22:17:14
327,Signature Bafla,63,Roadside Stall,45,62,50.4,36.7,2025-11-22 15:06:12
328,Pongal,52,Roadside Stall,65,76,94.3,0,2025-10-06 22:20:05
329,Signature Malai Kofta,123,Roadside Stall,47,98,67.4,14.4,2025-09-05 16:18:31
330,Roadside Masala Dosa,57,Fine Dining,1042,1784,80.9,7.4,2025-05-04 23:37:19
331,Traditional Thepla,26,Sweet Shop,44,166,74.5,18.7,2025-10-29 16:43:14
332,Family Recipe Dal Makhani,91,Mid-range Restaurant,333,645,43.7,59.5,2026-03-17 21:47:18
333,Signature Tandoori Roti,37,Local Eatery,122,141,50.6,30.2,2025-06-19 22:53:39
334,Signature Pongal,6,Roadside Stall,27,53,65.4,15.9,2025-09-09 08:07:57
335,Authentic Rosogolla,16,Local Eatery,159,197,84.1,1.5,2025-02-26 08:05:13
336,Quick-bite Litti Chokha,96,Mid-range Restaurant,315,394,92.5,0,2025-12-06 07:49:00
337,Lassi,125,Roadside Stall,59,108,81.6,3.0,2026-04-03 10:49:35
338,Shorshe Ilish,45,Mid-range Restaurant,215,315,79.5,9.6,2026-03-21 22:24:52
339,Chole Bhature,101,Roadside Stall,29,120,74.1,18.8,2025-04-20 05:46:56
340,Special Pitha,85,Mid-range Restaurant,235,570,86.0,0,2026-06-05 10:09:47
341,Homestyle Chingri Malai Curry,86,Local Eatery,148,175,65.8,29.7,2025-01-01 23:52:57
342,Smoked Pork,13,Local Eatery,173,235,71.5,14.2,2026-03-01 02:37:28
343,Amritsari Kulcha,97,Roadside Stall,56,114,78.1,5.5,2025-02-27 06:02:33
344,Homestyle Jadoh,9,Street Food,29,82,56.5,29.9,2025-02-28 06:08:47
345,Puran Poli,24,Fine Dining,1221,1294,69.2,21.9,2026-04-17 17:13:15
346,Street-side Chettinad Chicken,112,Local Eatery,84,198,78.5,9.5,2026-02-24 12:40:04
347,Deluxe Bafla,68,Street Food,70,150,83.8,0.9,2025-10-08 06:20:19
348,Special Mysore Pak,1,Sweet Shop,190,353,71.1,10.0,2025-06-10 17:52:59
349,Special Kadhi Chawal,44,Street Food,59,119,70.7,23.9,2025-07-25 20:02:24
350,Festival Modak,24,Mid-range Restaurant,345,544,57.5,18.0,2025-12-08 13:21:20
351,Sarson da Saag,120,Roadside Stall,18,47,80.3,6.6,2025-03-08 13:42:00
352,Festival Chhena Poda,89,Roadside Stall,29,109,47.9,39.5,2026-02-10 21:38:22
353,Signature Idiyappam,108,Local Eatery,120,206,49.6,59.6,2025-01-27 23:23:09
354,Nihari,129,Roadside Stall,24,49,90.0,0,2025-05-10 20:10:38
355,Authentic Appam with Stew,55,Street Food,75,110,96.1,0,2026-04-08 04:29:32
356,Special Malpua,67,Roadside Stall,40,120,64.7,18.9,2025-12-22 20:40:07
357,Quick-bite Payasam,4,Fine Dining,615,1473,55.1,38.3,2026-03-29 13:53:17
358,Royal Kolhapuri Mutton,26,Street Food,56,134,85.7,0,2025-07-25 03:51:49
359,Golgappa,99,Street Food,42,87,68.0,22.8,2026-06-13 19:16:17
360,Momos,103,Mid-range Restaurant,271,306,80.1,8.4,2025-10-17 06:47:52
361,Deluxe Pesarattu,6,Fine Dining,1378,1589,92.1,0,2025-08-22 09:21:41
362,Pesarattu,114,Roadside Stall,56,71,57.6,23.4,2025-11-13 06:12:20
363,Nihari,125,Roadside Stall,65,85,48.3,53.3,2025-11-10 07:38:38
364,Quick-bite Nihari,35,Local Eatery,172,288,58.3,17.9,2025-01-26 16:29:20
365,Momos,117,Mid-range Restaurant,338,585,72.0,17.7,2025-04-07 05:09:26
366,Grandma's Pork with Bamboo Shoot,8,Fine Dining,681,2473,70.9,17.8,2025-09-25 09:15:59
367,Special Sarson da Saag,42,Fine Dining,550,893,84.4,0.9,2025-06-16 11:11:16
368,Chef's Puttu Kadala,57,Fine Dining,1025,1076,84.9,0.2,2026-06-14 21:07:29
369,Meen Curry,3,Roadside Stall,66,76,59.6,33.8,2025-08-26 06:10:53
370,Misal Pav,71,Fine Dining,758,1214,70.6,20.3,2026-04-30 08:51:36
371,Homestyle Amritsari Kulcha,102,Sweet Shop,125,279,63.4,15.8,2025-02-19 14:00:32
372,Sandesh,87,Mid-range Restaurant,302,408,55.2,45.3,2025-02-14 02:21:23
373,Fish Tenga,104,Sweet Shop,36,381,71.7,12.7,2025-11-22 02:37:47
374,Street-side Smoked Pork,104,Roadside Stall,67,89,65.5,28.4,2026-06-18 01:53:48
375,Litti,137,Sweet Shop,121,390,63.5,17.3,2026-05-26 18:49:34
376,Royal Sandesh,47,Sweet Shop,96,392,80.7,3.5,2026-06-12 22:45:24
377,Special Litti,86,Local Eatery,155,243,68.7,27.1,2025-10-16 16:39:45
378,Bafla,67,Fine Dining,554,2338,76.5,11.0,2026-04-28 01:50:31
379,Chef's Chingri Malai Curry,19,Sweet Shop,127,289,68.5,27.1,2025-04-28 02:42:50
380,Classic Tandoori Roti,36,Roadside Stall,44,72,64.3,30.2,2025-03-04 18:26:05
381,Family Recipe Lassi,125,Street Food,20,87,62.2,34.5,2025-05-11 23:02:20
382,Special Golgappa,41,Fine Dining,1148,2037,68.1,29.7,2025-10-25 17:32:09
383,Festival Idli Sambar,2,Mid-range Restaurant,157,496,80.5,5.6,2025-01-14 21:58:50
384,Puttu Kadala,2,Mid-range Restaurant,309,385,51.7,40.1,2025-08-26 18:23:56
385,Street-side Rajma Chawal,43,Mid-range Restaurant,383,659,75.2,9.9,2026-06-18 10:30:35
386,Signature Lassi,35,Local Eatery,81,298,68.1,14.8,2025-04-12 21:51:10
387,Quick-bite Masala Dosa,55,Street Food,66,80,66.9,24.8,2026-02-20 08:09:13
388,Bebinca,13,Sweet Shop,35,69,78.2,7.5,2025-10-23 08:26:38
389,Roadside Bhel Puri,32,Local Eatery,86,273,78.1,4.2,2025-11-23 21:36:45
390,Village-style Modak,26,Roadside Stall,59,77,68.7,27.4,2026-02-02 08:37:53
391,Undhiyu,31,Fine Dining,703,1960,58.3,24.4,2026-02-11 08:09:00
392,Spicy Curd Rice,52,Street Food,83,106,78.2,8.0,2025-07-02 03:29:42
393,Masala Dosa,1,Roadside Stall,57,98,55.1,21.2,2026-02-02 10:52:44
394,Bhutte ka Kees,20,Fine Dining,1500,1813,61.7,15.4,2025-05-16 16:40:39
395,Jadoh,11,Mid-range Restaurant,368,437,51.0,51.3,2025-02-05 15:26:04
396,Family Recipe Hyderabadi Biryani,3,Fine Dining,1478,2124,62.0,34.0,2025-10-17 10:10:49
397,Royal Litti Chokha,88,Fine Dining,778,2499,67.3,28.7,2025-11-24 13:48:00
398,Amritsari Kulcha,43,Street Food,40,63,68.6,21.5,2026-03-18 21:52:27
399,Premium Chettinad Chicken,113,Mid-range Restaurant,164,307,71.2,16.4,2025-11-16 10:53:39
400,Special Idli Sambar,113,Mid-range Restaurant,156,395,92.7,0,2025-09-20 18:22:51
401,Premium Nihari,133,Sweet Shop,93,349,65.6,27.4,2025-10-26 22:37:12
402,Premium Malai Kofta,39,Sweet Shop,70,338,84.2,1.3,2025-05-09 11:21:06
403,Classic Kadhi Bafla,20,Mid-range Restaurant,175,413,73.6,12.0,2025-07-02 12:43:03
404,Kadhi Bafla,21,Fine Dining,590,2354,71.7,13.0,2026-01-22 07:42:40
405,Local Favourite Filter Coffee,5,Roadside Stall,50,60,83.2,2.8,2026-04-26 20:13:46
406,Festival Naga Chutney,78,Sweet Shop,146,399,65.4,31.2,2025-06-23 03:29:41
407,Axone,117,Roadside Stall,45,101,79.1,4.3,2026-05-27 18:58:38
408,Classic Masala Dosa,57,Sweet Shop,104,394,72.6,17.9,2025-02-05 13:21:56
409,Golgappa,43,Sweet Shop,214,328,52.0,44.0,2025-05-26 16:03:44
410,Local Favourite Kolhapuri Mutton,31,Local Eatery,151,247,52.1,36.1,2026-05-07 20:27:28
411,Extra Cheesy Bebinca,32,Roadside Stall,47,74,91.3,0,2025-02-07 17:26:25
412,Kothu Parotta,111,Local Eatery,148,202,79.6,4.1,2025-10-28 21:45:48
413,Local Favourite Naga Chutney,83,Roadside Stall,59,117,60.9,26.0,2025-09-24 07:21:04
414,Authentic Sol Kadhi,76,Roadside Stall,59,116,72.3,20.5,2026-03-02 11:50:36
415,Pitha,81,Local Eatery,86,255,79.0,8.5,2026-06-07 05:57:16
416,Family Recipe Goan Fish Curry,34,Sweet Shop,193,285,78.9,9.2,2026-03-13 17:39:46
417,Festival Kachori,123,Fine Dining,1327,1363,72.6,7.8,2025-04-23 21:05:10
418,Street-side Fish Tenga,14,Local Eatery,96,280,61.1,38.4,2026-06-21 09:37:15
419,Festival Thepla,76,Fine Dining,604,1875,85.1,0,2025-06-24 05:23:33
420,Aloo Paratha,100,Sweet Shop,103,137,88.4,0,2026-06-17 04:05:55
421,Street-side Naga Chutney,81,Mid-range Restaurant,253,580,85.1,0,2025-12-11 03:18:31
422,Quick-bite Curd Rice,58,Roadside Stall,27,61,63.2,17.7,2026-06-15 05:41:00
423,Dal Bafla,20,Street Food,68,83,69.1,20.2,2025-04-12 00:36:57
424,Homestyle Sarson da Saag,42,Sweet Shop,69,99,55.4,29.2,2025-02-09 12:00:50
425,Quick-bite Zan,78,Street Food,60,137,59.4,21.0,2025-02-22 22:54:05
426,Spicy Dal Makhani,130,Fine Dining,594,1319,59.5,21.8,2025-09-15 18:45:25
427,Deluxe Axone,85,Roadside Stall,48,88,95.9,0,2026-05-20 07:49:53
428,Grandma's Filter Coffee,3,Sweet Shop,187,356,60.7,15.7,2025-09-07 06:41:58
429,Local Favourite Amritsari Kulcha,98,Sweet Shop,102,124,87.4,0,2025-10-19 05:43:28
430,Extra Cheesy Nihari,132,Mid-range Restaurant,248,422,72.3,22.1,2025-05-11 00:27:55
431,Pitha,138,Local Eatery,145,209,85.0,0,2025-03-22 17:20:10
432,Idiyappam,53,Street Food,39,52,70.3,14.7,2025-03-09 23:30:28
433,Rosogolla,19,Roadside Stall,19,102,83.0,3.4,2025-11-13 14:49:32
434,Local Favourite Chaat Papdi,100,Street Food,69,94,73.1,16.3,2026-04-26 06:52:03
435,Quick-bite Chhena Poda,17,Street Food,65,139,52.0,51.0,2025-08-23 01:35:03
436,Extra Cheesy Undhiyu,23,Sweet Shop,37,289,55.6,25.4,2025-10-31 16:37:46
437,Authentic Modak,76,Sweet Shop,195,300,90.7,0,2026-03-08 03:15:00
438,Street-side Amritsari Kulcha,37,Roadside Stall,40,118,73.5,8.1,2025-06-13 03:40:10
439,Momos,89,Roadside Stall,24,54,57.3,37.1,2025-07-16 07:26:53
440,Filter Coffee,50,Roadside Stall,18,98,70.3,18.5,2025-08-14 18:09:30
441,Royal Sandesh,18,Roadside Stall,46,98,66.1,26.6,2025-07-02 04:00:33
442,Premium Undhiyu,26,Local Eatery,100,234,69.9,20.2,2025-08-26 10:12:14
443,Mutton Rogan Josh,40,Local Eatery,60,150,60.8,21.0,2026-05-13 18:05:46
444,Grandma's Bisi Bele Bath,112,Sweet Shop,114,369,70.4,15.0,2025-08-26 06:24:25
445,Royal Malai Kofta,125,Roadside Stall,20,65,84.7,0.2,2026-02-23 08:34:04
446,Bisi Bele Bath,51,Street Food,84,134,44.2,53.0,2025-11-11 16:15:13
447,Festival Idli Sambar,55,Roadside Stall,45,74,66.5,16.1,2026-04-03 22:57:16
448,Extra Cheesy Dhokla,75,Street Food,70,126,71.9,18.3,2026-04-22 22:27:36
449,Authentic Nihari,43,Local Eatery,132,286,77.3,13.6,2026-01-11 13:09:24
450,Chole Bhature,92,Local Eatery,68,145,66.6,12.0,2025-06-10 14:32:53
451,Local Favourite Mutton Rogan Josh,133,Fine Dining,1402,1507,45.4,54.6,2025-03-22 04:15:13
452,Litti,134,Mid-range Restaurant,239,441,77.1,8.2,2026-05-23 11:04:33
453,Bafla,20,Local Eatery,126,239,65.9,31.3,2026-01-14 03:45:26
454,Butter Chicken,124,Fine Dining,669,1150,49.5,48.7,2025-06-14 06:57:52
455,Family Recipe Dal Makhani,39,Sweet Shop,60,187,68.5,16.4,2025-03-30 00:47:11
456,Signature Golgappa,124,Local Eatery,142,257,42.8,27.5,2026-03-22 10:33:48
457,Village-style Paneer Tikka,42,Roadside Stall,24,41,56.2,49.2,2026-02-06 06:52:49
458,Bebinca,104,Sweet Shop,199,281,89.8,0,2026-04-17 02:27:43
459,Family Recipe Golgappa,121,Fine Dining,1115,1417,81.9,4.9,2025-05-22 06:33:58
460,Sarson da Saag,131,Mid-range Restaurant,382,697,75.0,8.8,2025-10-27 09:31:49
461,Homestyle Pav Bhaji,34,Roadside Stall,58,94,83.2,2.4,2025-05-18 19:23:21
462,Festival Chole Bhature,122,Street Food,31,102,77.3,13.0,2026-02-23 21:01:09
463,Village-style Mysore Pak,1,Street Food,74,113,89.2,0,2025-10-24 02:45:48
464,Quick-bite Dahi Vada,90,Local Eatery,92,224,80.8,7.1,2025-03-07 02:28:22
465,Festival Khandvi,73,Local Eatery,60,251,80.0,3.0,2026-02-10 20:51:48
466,Homestyle Bhel Puri,31,Local Eatery,148,238,68.3,12.2,2025-11-27 22:33:00
467,Festival Bafla,65,Mid-range Restaurant,291,649,67.8,14.5,2026-03-05 19:58:55
468,Grandma's Dal Makhani,124,Fine Dining,759,1397,74.6,15.9,2025-11-06 05:40:35
469,Traditional Amritsari Kulcha,36,Sweet Shop,71,132,59.1,28.0,2025-09-20 20:56:19
470,Bamboo Shoot Curry,14,Street Food,31,146,54.8,51.7,2025-12-05 04:01:25
471,Roadside Pav Bhaji,23,Street Food,24,126,67.3,31.5,2026-04-22 21:08:53
472,Premium Sandesh,134,Local Eatery,141,277,69.5,13.1,2026-05-26 05:12:33
473,Chef's Kadhi Chawal,133,Roadside Stall,47,86,75.8,13.0,2025-10-07 10:02:22
474,Family Recipe Poha Jalebi,62,Mid-range Restaurant,354,544,77.6,8.0,2025-06-05 14:03:22
475,Butter Chicken,133,Roadside Stall,33,114,87.7,0,2025-08-03 18:28:47
476,Chef's Payasam,58,Fine Dining,1088,1107,61.6,25.5,2025-03-24 16:39:02
477,Deluxe Pitha,19,Street Food,85,111,85.5,0,2026-03-23 12:47:55
478,Local Favourite Kadhi Bafla,65,Local Eatery,156,252,91.0,0,2025-12-24 20:27:05
479,Royal Zan,8,Fine Dining,1148,1609,77.8,6.3,2025-09-03 05:38:48
480,Village-style Curd Rice,106,Sweet Shop,97,234,62.9,23.8,2025-09-23 15:12:33
481,Signature Dal Bafla,20,Local Eatery,174,257,62.0,39.9,2026-06-15 14:02:35
482,Chef's Meen Curry,49,Local Eatery,171,214,58.7,22.2,2025-07-13 22:39:36
483,Royal Paneer Tikka,92,Street Food,83,132,39.2,74.6,2025-02-02 19:50:30
484,Premium Mutton Rogan Josh,124,Roadside Stall,32,104,57.3,42.0,2026-02-02 00:13:17
485,Misal Pav,72,Local Eatery,66,210,82.1,3.4,2026-02-25 00:38:42
486,Grandma's Naga Chutney,9,Sweet Shop,74,318,92.6,0,2025-12-24 08:20:14
487,Homestyle Pitha,81,Local Eatery,108,266,51.5,34.6,2025-07-21 17:10:23
488,Roadside Idiyappam,48,Fine Dining,1481,2118,65.5,16.0,2025-11-26 06:52:05
489,Grandma's Mysore Pak,54,Fine Dining,786,1719,57.1,21.1,2026-03-24 07:25:06
490,Filter Coffee,59,Roadside Stall,42,100,58.0,42.1,2025-04-27 03:46:40
491,Family Recipe Butter Chicken,122,Local Eatery,174,292,76.3,10.8,2025-09-03 05:34:56
492,Roadside Kadhi Chawal,125,Roadside Stall,18,78,51.4,26.7,2025-06-17 08:36:07
493,Royal Kadhi Bafla,66,Mid-range Restaurant,283,477,66.2,23.9,2025-07-20 04:09:09
494,Spicy Rosogolla,89,Sweet Shop,185,245,74.5,14.5,2026-02-23 05:12:59
495,Deluxe Chhena Poda,45,Sweet Shop,160,294,81.2,4.3,2025-03-02 21:37:19
496,Kadhi Chawal,98,Local Eatery,171,202,76.7,14.2,2025-11-24 15:13:45
497,Special Thukpa,104,Local Eatery,100,191,77.1,11.5,2026-04-16 05:11:37
498,Sarson da Saag,102,Mid-range Restaurant,416,656,68.5,13.5,2025-01-18 22:38:08
499,Goan Fish Curry,33,Sweet Shop,209,239,58.9,28.1,2025-03-16 05:15:01
500,Festival Chingri Malai Curry,17,Fine Dining,1036,1216,51.8,44.5,2025-03-07 11:40:33
501,Traditional Kadhi Chawal,100,Mid-range Restaurant,376,450,53.9,50.0,2025-01-23 04:36:27
502,Fish Tenga,9,Mid-range Restaurant,393,642,92.4,0,2025-07-31 14:10:22
503,Festival Hyderabadi Biryani,114,Roadside Stall,44,109,72.7,16.8,2025-08-29 12:30:19
504,Festival Chingri Malai Curry,89,Street Food,76,125,66.5,16.9,2025-08-24 19:00:33
505,Masala Dosa,3,Local Eatery,104,187,70.7,8.7,2026-01-18 02:16:14
506,Kadhi Chawal,123,Mid-range Restaurant,268,685,39.4,47.8,2025-11-16 19:18:46
507,Traditional Vada Sambar,112,Sweet Shop,195,304,83.3,1.5,2025-03-03 12:34:35
508,Puttu Kadala,109,Roadside Stall,66,120,78.1,6.5,2026-02-18 04:09:35
509,Misal Pav,69,Local Eatery,77,161,52.3,37.5,2025-12-18 16:11:34
510,Premium Goan Fish Curry,70,Mid-range Restaurant,159,324,46.6,47.7,2025-05-25 10:07:40
511,Roadside Undhiyu,27,Fine Dining,1244,1270,60.1,19.4,2026-01-19 08:59:23
512,Spicy Pesarattu,56,Fine Dining,880,1839,78.5,4.1,2025-03-04 07:28:00
513,Chole Bhature,38,Street Food,80,101,57.8,43.8,2025-10-24 09:07:06
514,Traditional Filter Coffee,4,Fine Dining,753,2273,95.4,0,2025-03-14 23:32:49
515,Chef's Litti,134,Sweet Shop,109,284,55.7,43.2,2026-03-03 20:54:45
516,Roadside Macher Jhol,134,Mid-range Restaurant,251,445,86.1,0,2025-06-19 03:52:01
517,Spicy Thepla,29,Local Eatery,161,241,74.8,11.0,2025-07-08 19:30:49
518,Idli Sambar,3,Fine Dining,1204,2435,55.5,45.0,2025-07-13 04:31:08
519,Golgappa,41,Mid-range Restaurant,180,220,66.0,14.9,2026-02-21 14:21:02
520,Signature Dhokla,28,Roadside Stall,65,116,80.5,7.0,2025-12-07 18:18:46
521,Local Favourite Masala Dosa,50,Local Eatery,92,112,71.3,15.4,2025-08-17 21:52:41
522,Signature Dalma,139,Local Eatery,129,228,64.6,23.7,2026-04-11 00:12:10
523,Village-style Rajma Chawal,42,Mid-range Restaurant,284,571,66.5,11.1,2026-05-11 13:40:04
524,Litti Chokha,130,Roadside Stall,38,78,64.5,13.9,2026-02-23 14:52:39
525,Tandoori Roti,100,Roadside Stall,24,112,62.7,24.3,2025-09-08 02:57:48
526,Pav Bhaji,29,Street Food,36,68,85.4,0,2026-01-12 23:57:28
527,Street-side Filter Coffee,50,Fine Dining,1173,2186,72.7,17.7,2025-07-18 19:02:24
528,Axone,13,Street Food,21,150,88.0,0,2025-03-04 02:30:10
529,Grandma's Chole Bhature,120,Fine Dining,1341,2106,81.9,2.1,2026-04-25 04:28:14
530,Bhel Puri,69,Mid-range Restaurant,189,682,59.2,31.6,2025-03-20 14:58:22
531,Local Favourite Idiyappam,60,Roadside Stall,57,82,74.3,18.6,2026-03-10 17:46:05
532,Quick-bite Filter Coffee,107,Fine Dining,1219,2103,85.8,0,2025-05-21 02:50:06
533,Naga Chutney,103,Roadside Stall,53,91,88.8,0,2026-03-04 06:15:33
534,Axone,84,Fine Dining,1345,2017,75.6,12.0,2025-06-16 03:54:34
535,Roadside Malai Kofta,97,Fine Dining,958,1781,35.7,31.6,2025-08-09 23:07:55
536,Pongal,5,Mid-range Restaurant,153,470,93.6,0,2025-09-02 14:14:55
537,Festival Bisi Bele Bath,6,Roadside Stall,51,70,51.0,39.2,2025-05-02 06:02:50
538,Sarson da Saag,36,Local Eatery,89,164,82.6,1.7,2025-11-07 12:46:46
539,Uttapam,56,Local Eatery,122,279,82.9,1.5,2026-05-14 20:29:38
540,Quick-bite Momos,77,Street Food,62,116,85.7,0,2025-04-04 15:02:17
541,Payasam,59,Sweet Shop,127,164,63.7,13.8,2026-02-24 09:01:10
542,Lassi,39,Local Eatery,66,248,79.6,5.8,2025-12-13 02:53:19
543,Traditional Rajma Chawal,130,Fine Dining,651,931,65.2,23.2,2025-02-08 07:13:31
544,Special Jadoh,103,Fine Dining,1292,1569,80.7,5.1,2025-06-03 21:00:38
545,Quick-bite Litti Chokha,125,Roadside Stall,62,105,60.8,16.6,2025-12-01 01:00:22
546,Quick-bite Fish Tenga,83,Sweet Shop,135,361,66.5,15.3,2025-09-25 14:24:35
547,Deluxe Chak-hao Kheer,7,Mid-range Restaurant,376,460,69.5,26.5,2025-07-01 08:33:41
548,Curd Rice,52,Street Food,34,138,47.2,65.7,2025-04-25 16:54:00
549,Vada Pav,74,Street Food,59,126,70.7,14.3,2026-02-22 21:08:55
550,Festival Appam with Stew,55,Mid-range Restaurant,397,479,78.4,9.3,2025-10-20 12:27:25
551,Roadside Rosogolla,135,Mid-range Restaurant,252,666,78.4,6.1,2025-12-28 03:29:52
552,Uttapam,3,Sweet Shop,198,300,84.9,0.1,2026-05-20 09:54:04
553,Local Favourite Aloo Paratha,99,Sweet Shop,55,226,71.2,18.2,2025-03-10 08:49:27
554,Appam with Stew,48,Roadside Stall,60,71,45.4,67.6,2025-08-25 20:15:39
555,Chingri Malai Curry,86,Street Food,64,119,66.0,18.3,2026-01-25 08:00:16
556,Bebinca,71,Fine Dining,1411,1481,89.6,0,2025-06-25 05:09:58
557,Lassi,39,Street Food,68,144,91.0,0,2026-05-01 20:37:25
558,Traditional Mysore Pak,59,Fine Dining,1493,1822,87.3,0,2026-02-26 03:58:11
559,Authentic Thepla,34,Sweet Shop,81,161,63.9,30.5,2026-02-11 20:26:30
560,Kachori,35,Roadside Stall,25,75,48.6,45.1,2025-04-02 22:53:56
561,Pesarattu,48,Mid-range Restaurant,361,581,63.7,31.8,2026-05-10 15:41:45
562,Chef's Dhokla,71,Local Eatery,63,268,93.8,0,2026-04-16 09:17:10
563,Traditional Payasam,60,Street Food,65,85,78.2,8.0,2026-01-26 04:00:32
564,Mutton Rogan Josh,121,Fine Dining,985,1276,56.1,25.2,2025-11-14 08:39:14
565,Spicy Bisi Bele Bath,4,Sweet Shop,81,195,48.4,62.7,2025-12-08 04:52:10
566,Lassi,126,Fine Dining,914,1009,75.6,14.9,2025-09-01 00:49:55
567,Malai Kofta,101,Sweet Shop,39,315,52.2,37.7,2025-02-02 22:41:23
568,Street-side Chila,63,Roadside Stall,63,113,91.1,0,2025-12-08 09:52:41
569,Deluxe Kadhi Chawal,102,Fine Dining,801,2066,87.9,0,2025-04-21 11:32:19
570,Chaat Papdi,119,Street Food,43,127,89.2,0,2025-04-16 02:17:57
571,Classic Kachori,101,Local Eatery,118,279,86.6,0,2025-12-20 03:54:33
572,Undhiyu,24,Sweet Shop,71,144,50.7,49.6,2026-05-08 11:57:59
573,Rajma Chawal,93,Sweet Shop,160,326,90.0,0,2025-10-23 15:01:44
574,Chak-hao Kheer,12,Roadside Stall,57,76,56.0,22.4,2025-02-09 20:29:48
575,Rava Kesari,108,Fine Dining,795,2087,57.1,46.8,2025-06-07 13:25:47
576,Roadside Payasam,1,Fine Dining,1375,2406,73.4,7.0,2026-01-19 06:53:16
577,Appam with Stew,61,Fine Dining,919,1833,49.7,46.6,2025-07-10 01:47:02
578,Khandvi,72,Local Eatery,66,123,55.0,41.5,2025-01-29 12:31:48
579,Chole Bhature,38,Mid-range Restaurant,319,373,46.5,42.4,2025-05-19 10:47:27
580,Kadhi Chawal,42,Sweet Shop,182,338,81.6,2.8,2025-12-20 16:06:44
581,Chole Bhature,93,Mid-range Restaurant,338,542,83.0,3.0,2026-03-04 13:31:29
582,Signature Sandesh,17,Sweet Shop,100,278,72.8,15.0,2026-06-25 11:12:07
583,Street-side Payasam,54,Sweet Shop,191,336,94.0,0,2026-06-19 21:26:46
584,Misal Pav,74,Mid-range Restaurant,419,610,88.4,0,2026-01-21 13:30:33
585,Signature Dalma,134,Local Eatery,173,261,60.1,23.6,2025-05-31 08:08:05
586,Homestyle Filter Coffee,1,Street Food,46,134,96.9,0,2025-09-17 06:20:19
587,Chef's Pitha,90,Local Eatery,148,230,61.3,16.1,2025-08-22 05:41:57
588,Malai Kofta,130,Street Food,62,115,67.8,22.1,2025-01-23 14:47:14
589,Momos,45,Sweet Shop,152,396,70.9,9.1,2025-04-16 10:38:09
590,Paneer Tikka,124,Roadside Stall,36,105,81.5,3.8,2025-02-13 12:19:51
591,Sandesh,134,Mid-range Restaurant,424,443,58.8,37.3,2025-10-02 15:29:55
592,Litti Chokha,17,Mid-range Restaurant,342,672,73.0,9.6,2026-04-16 10:51:46
