souvenir_id,item_name,state_id,price_min_inr,price_max_inr,trust_score,scam_markup_pct,timestamp
1349,Handwoven Bag,2,611,3028,60.3,27.5,2026-03-29 19:12:50
1350,Handwoven Bag,15,181,711,69.3,22.8,2025-10-29 18:31:00
1351,Festival Keychain Set,1,698,3037,47.0,34.4,2025-06-07 07:22:53
1352,Khasi Shawl,16,634,1619,94.5,0,2025-06-09 12:43:04
1353,Roadside Silver Filigree,19,565,2052,78.5,6.1,2025-01-10 01:22:31
1354,Roadside Kantha Stitch Saree,28,733,1695,67.4,11.4,2026-01-14 22:10:26
1355,Postcard Set,4,788,3610,77.9,5.2,2026-01-23 18:41:35
1356,Blue Pottery,21,95,1648,61.3,40.1,2025-11-18 23:35:01
1357,Mirror Work Bag,7,284,1336,82.1,4.8,2026-03-01 15:11:31
1358,Street-side Sandalwood Carving,11,707,2246,57.5,29.9,2025-05-10 22:29:27
1359,Postcard Set,24,289,696,42.6,71.8,2025-01-23 09:23:23
1360,Street-side Postcard Set,24,168,2982,76.9,7.6,2026-06-18 01:32:00
1361,Deluxe Chikankari Kurta,26,773,1175,88.5,0,2025-01-29 03:47:07
1362,Local Handicraft Figurine,24,416,3261,85.9,0,2026-02-05 02:33:45
1363,Warli Painting,14,56,467,51.9,51.4,2025-09-17 13:59:16
1364,Kathakali Mask,12,788,925,94.5,0,2025-12-09 09:53:18
1365,Bamboo Basket,16,238,3094,57.7,28.3,2025-08-28 05:16:59
1366,Street-side Juti Footwear,20,78,810,88.5,0,2025-05-08 06:58:02
1367,Gond Art Painting,13,141,2347,57.7,23.2,2025-11-02 20:30:56
1368,Festival Juti Footwear,20,86,2415,60.2,39.6,2025-07-19 05:05:32
1369,Postcard Set,15,470,1815,79.0,6.7,2026-04-02 20:36:08
1370,Deluxe Juti Footwear,20,542,3295,86.2,0,2026-03-30 12:46:38
1371,Street-side Keychain Set,10,122,1790,76.7,7.0,2025-07-30 04:57:04
1372,Warli Painting,14,135,311,67.0,22.7,2025-10-26 23:56:38
1373,Premium Bronze Nataraja Statue,23,626,1877,55.9,34.6,2026-05-19 06:15:47
1374,Handwoven Bag,4,440,2244,78.0,10.6,2025-11-09 23:21:48
1375,Local Handicraft Figurine,25,726,3143,88.8,0,2025-09-22 01:36:08
1376,Grandma's Postcard Set,24,294,358,63.3,27.2,2025-06-14 15:37:37
1377,Marble Taj Replica,26,728,2572,60.7,23.8,2025-03-23 01:32:49
1378,Muga Silk Stole,3,364,1312,80.3,3.5,2025-03-06 00:57:51
1379,Festival Handwoven Bag,5,501,962,49.2,63.7,2025-09-19 13:48:22
1380,Kullu Shawl,9,470,2671,67.1,31.4,2025-08-02 05:01:43
1381,Keychain Set,8,127,776,86.0,0,2025-05-23 23:41:18
1382,Authentic Thangka Painting,22,369,1569,58.2,33.4,2025-08-14 17:39:21
1383,Dokra Art,28,702,1326,75.3,6.4,2025-09-11 07:15:36
1384,Special Local Handicraft Figurine,24,512,2072,62.7,15.0,2026-02-15 08:46:35
1385,Extra Cheesy Keychain Set,18,341,2351,84.3,0.8,2026-05-21 06:38:24
1386,Paithani Saree,14,739,1088,57.0,22.1,2025-12-29 10:32:50
1387,Fridge Magnet,18,301,469,94.3,0,2026-05-01 09:16:45
1388,Spicy Fridge Magnet,2,385,1952,95.3,0,2025-12-19 02:12:13
1389,Special Sandalwood Carving,11,287,2450,47.9,54.4,2026-06-08 04:02:25
1390,Signature Local Handicraft Figurine,10,609,3596,67.5,12.4,2025-05-27 15:25:47
1391,Spicy Assam Tea Gift Box,3,198,1351,59.9,28.9,2026-06-14 07:22:18
1392,Spicy Chikankari Kurta,26,53,2916,75.7,8.5,2026-04-14 21:07:42
1393,Roadside Handwoven Bag,1,154,1935,88.8,0,2025-02-13 08:28:54
1394,Village-style Dokra Art,28,380,2497,74.4,18.2,2025-03-31 04:37:26
1395,Fridge Magnet,10,337,2104,53.8,27.9,2026-04-21 09:54:34
1396,Terracotta Figurine,28,255,2141,57.5,48.5,2025-01-14 23:46:38
1397,Coir Handicraft,12,214,1469,61.4,40.8,2025-07-30 02:04:57
1398,Marble Taj Replica,26,383,974,80.4,3.4,2025-03-29 12:23:49
1399,Handwoven Bag,24,269,410,77.5,4.6,2025-02-27 01:38:49
1400,Keychain Set,5,619,2055,69.4,19.9,2025-09-24 03:14:08
1401,Royal Keychain Set,27,412,493,76.9,6.0,2025-09-13 17:52:17
1402,Quick-bite Fridge Magnet,1,261,3101,53.7,50.5,2025-11-24 22:08:12
1403,Quick-bite Juti Footwear,20,293,3008,68.9,18.3,2025-11-13 10:45:38
1404,Royal Local Handicraft Figurine,18,118,754,66.6,11.5,2026-01-31 09:37:59
1405,Deluxe Local Handicraft Figurine,25,234,332,73.9,11.6,2026-05-27 16:59:05
1406,Gond Art Painting,13,482,1152,43.6,47.7,2025-11-25 11:43:08
1407,Roadside Seashell Craft,6,555,2336,70.1,14.8,2025-08-15 21:13:43
1408,Chef's Channapatna Toy,11,472,2721,71.6,10.2,2026-04-04 21:06:35
1409,Village-style Fridge Magnet,17,773,2595,63.1,13.5,2025-02-13 04:37:53
1410,Warli Painting,14,742,3581,59.8,23.3,2025-09-29 10:27:55
1411,Brassware,26,467,2487,66.8,12.9,2026-06-07 18:57:44
1412,Fridge Magnet,10,66,174,57.3,44.0,2025-11-01 18:01:31
1413,Aranmula Kannadi Mirror,12,620,2732,44.1,35.0,2025-11-21 05:55:17
1414,Fridge Magnet,4,64,919,78.8,7.9,2025-09-16 04:09:36
1415,Postcard Set,25,127,718,90.5,0,2025-01-22 13:53:23
1416,Homestyle Pattachitra Painting,19,649,1290,92.4,0,2025-10-12 06:57:37
1417,Kolhapuri Chappal,14,629,1186,44.2,44.1,2026-02-24 00:55:34
1418,Brassware,26,235,1595,75.8,6.6,2025-03-31 10:18:49
1419,Family Recipe Postcard Set,17,95,370,82.4,1.7,2026-05-27 14:49:23
1420,Authentic Terracotta Figurine,28,479,1058,58.0,32.1,2025-08-05 05:33:52
1421,Keychain Set,1,622,3535,74.1,15.2,2025-01-27 04:51:15
1422,Local Favourite Khasi Shawl,16,505,1959,77.2,6.1,2025-07-13 04:29:07
1423,Festival Keychain Set,27,135,215,54.5,54.1,2025-07-29 05:11:45
1424,Puppet (Kathputli),21,735,3365,59.5,39.6,2025-05-07 02:26:11
1425,Classic Keychain Set,15,635,3061,91.2,0,2026-04-09 13:53:53
1426,Fridge Magnet,15,328,1956,90.6,0,2025-02-14 12:31:59
1427,Premium Kanchipuram Silk Saree,23,198,1202,62.9,17.3,2025-04-13 15:26:55
1428,Kathakali Mask,12,266,835,92.5,0,2025-08-17 17:20:42
1429,Quick-bite Cashew Feni Bottle,6,529,1697,66.7,31.7,2025-03-23 15:57:48
1430,Handwoven Bag,24,496,2701,56.7,24.6,2025-11-13 22:25:40
1431,Classic Fridge Magnet,17,757,1098,73.0,11.1,2025-07-14 04:03:17
1432,Local Handicraft Figurine,17,633,3222,77.7,11.6,2026-02-21 05:49:44
1433,Chef's Local Handicraft Figurine,4,574,3349,45.1,61.6,2026-03-15 01:02:57
1434,Roadside Spice Box Set,12,573,2023,69.5,15.1,2025-08-19 22:06:07
1435,Blue Pottery,21,123,2920,46.2,49.8,2025-12-19 05:36:03
1436,Assam Tea Gift Box,3,237,1654,72.4,16.8,2025-12-06 14:46:00
1437,Handwoven Bag,18,635,2558,72.9,17.1,2026-05-10 23:08:33
1438,Keychain Set,15,578,912,79.3,9.8,2025-08-08 15:01:17
1439,Prayer Wheel,22,250,584,70.1,22.2,2025-11-20 18:00:16
1440,Grandma's Pattachitra Painting,19,167,494,85.6,0,2025-09-26 06:28:30
1441,Aranmula Kannadi Mirror,12,468,775,71.6,13.0,2026-04-10 03:35:05
1442,Meenakari Jewelry,21,249,1393,56.3,33.2,2026-03-21 08:15:26
1443,Special Pahari Cap,9,682,3387,65.7,25.7,2026-02-06 13:19:48
1444,Premium Tanjore Painting,23,512,2668,75.1,17.0,2025-02-23 23:42:26
1445,Keychain Set,4,639,2654,66.0,16.7,2025-02-17 21:16:42
1446,Homestyle Postcard Set,10,217,2415,76.7,8.5,2026-01-11 11:46:29
1447,Special Postcard Set,27,500,2266,81.5,5.9,2025-06-27 21:29:42
1448,Handwoven Carpet,22,139,709,52.6,19.6,2025-06-02 23:32:08
1449,Kathakali Mask,12,106,519,96.4,0,2025-02-08 19:12:35
1450,Kathakali Mask,12,276,372,93.1,0,2025-08-10 13:40:28
1451,Classic Silver Filigree,19,545,2950,86.9,0,2025-03-23 13:08:18
1452,Pattachitra Painting,19,390,1531,49.6,44.3,2026-02-24 07:57:00
1453,Village-style Handwoven Bag,18,111,2415,54.7,36.0,2026-01-19 09:45:19
1454,Spicy Marble Taj Replica,26,651,2876,88.7,0,2025-07-24 07:58:52
1455,Postcard Set,24,486,971,65.9,22.9,2026-02-27 17:37:06
1456,Royal Brassware,26,499,3083,56.5,34.7,2025-12-27 01:37:04
1457,Keychain Set,17,791,1634,73.3,16.2,2025-05-09 20:04:28
1458,Kangra Miniature Painting,9,137,986,78.6,7.9,2025-09-10 04:48:48
1459,Postcard Set,4,527,2256,69.9,14.4,2025-01-19 18:54:10
1460,Classic Keychain Set,15,167,738,55.6,33.7,2026-06-25 21:35:34
1461,Roadside Keychain Set,18,111,2904,79.9,4.1,2026-03-14 12:42:52
1462,Premium Bagh Print Fabric,13,586,1300,36.0,67.3,2026-06-04 02:52:59
1463,Street-side Brassware,26,593,1217,88.4,0,2026-01-29 11:20:43
1464,Kantha Stitch Saree,28,657,883,63.1,34.3,2025-03-09 18:11:26
1465,Local Favourite Bandhani Fabric,7,275,2994,66.0,33.6,2025-01-28 20:05:30
1466,Khasi Shawl,16,270,1587,83.9,0.7,2025-06-06 05:02:47
1467,Patola Saree,7,509,626,65.5,30.5,2025-01-17 01:28:22
1468,Azulejo Tile,6,220,1802,85.4,0,2025-09-06 20:15:18
1469,Kangra Miniature Painting,9,418,1176,65.5,15.7,2025-12-15 17:25:31
1470,Family Recipe Kolhapuri Chappal,14,758,2940,79.8,7.6,2025-06-01 14:31:33
1471,Deluxe Kantha Stitch Saree,28,319,3046,49.0,45.7,2026-03-08 13:36:53
1472,Special Keychain Set,2,602,3154,80.4,6.4,2026-06-18 07:58:39
1473,Traditional Postcard Set,17,715,2225,56.1,26.7,2025-12-31 07:36:31
1474,Royal Keychain Set,1,558,3556,85.7,0,2025-11-24 01:12:54
1475,Khasi Shawl,16,144,485,41.7,38.9,2025-03-27 02:16:58
1476,Traditional Postcard Set,8,610,1332,63.2,37.6,2025-04-30 15:36:51
1477,Phulkari Dupatta,20,574,792,83.3,1.9,2025-03-09 16:47:35
1478,Authentic Postcard Set,1,523,1413,94.9,0,2025-01-29 05:02:43
1479,Kangra Miniature Painting,9,604,2040,87.0,0,2025-05-24 08:23:37
1480,Bamboo Basket,16,424,847,69.0,27.9,2026-06-22 03:23:14
1481,Premium Gond Art Painting,13,746,3428,68.4,17.7,2025-07-22 23:46:34
1482,Postcard Set,27,206,2991,54.4,51.5,2026-05-13 01:41:26
1483,Special Postcard Set,15,737,3657,82.4,4.0,2026-04-27 18:37:31
1484,Local Handicraft Figurine,15,258,2245,69.4,16.6,2025-02-04 08:08:55
1485,Handwoven Bag,8,334,2060,69.1,14.0,2026-02-26 00:34:42
1486,Postcard Set,1,382,1329,60.4,35.9,2025-03-08 08:03:56
1487,Fridge Magnet,15,622,2369,49.3,53.4,2026-02-16 10:58:20
1488,Bamboo Craft,3,313,2282,51.8,38.9,2025-07-20 22:26:16
1489,Phulkari Dupatta,20,755,3250,83.1,1.9,2026-02-10 00:50:51
1490,Postcard Set,4,774,3258,55.6,41.8,2025-02-28 07:18:12
1491,Muga Silk Stole,3,195,1987,89.3,0,2026-04-17 07:40:48
1492,Postcard Set,2,480,3121,70.5,17.5,2025-06-22 22:40:25
1493,Local Handicraft Figurine,10,63,1164,50.0,30.0,2026-06-25 00:18:55
1494,Sandalwood Carving,11,623,3385,80.5,3.9,2025-04-16 22:06:03
1495,Classic Chanderi Saree,13,622,3228,91.4,0,2025-11-17 10:18:36
1496,Aranmula Kannadi Mirror,12,667,2453,57.6,25.9,2025-05-18 01:15:29
1497,Extra Cheesy Seashell Craft,6,338,754,82.1,2.5,2025-11-09 16:15:08
1498,Grandma's Postcard Set,1,480,3270,68.3,27.9,2025-02-07 21:56:20
1499,Kanchipuram Silk Saree,23,409,1781,79.6,3.4,2025-06-20 11:40:03
1500,Fridge Magnet,15,420,2674,68.5,27.1,2025-11-27 04:47:04
1501,Chikankari Kurta,26,361,1962,61.0,15.2,2025-10-13 12:16:03
1502,Homestyle Mysore Silk Saree,11,440,2640,80.8,7.3,2025-04-06 23:08:59
1503,Street-side Warli Painting,14,236,2667,56.2,28.5,2025-01-28 09:49:28
1504,Chef's Spice Box Set,12,144,400,75.6,16.5,2025-02-26 07:03:31
1505,Phulkari Dupatta,20,117,2814,72.3,17.0,2025-09-28 15:55:03
1506,Keychain Set,10,757,3654,67.7,16.4,2025-06-11 06:46:40
1507,Keychain Set,17,172,3034,66.3,11.9,2025-08-24 06:09:17
1508,Pattachitra Painting,19,442,1393,72.0,19.6,2025-07-19 15:24:07
1509,Premium Handwoven Carpet,22,746,2903,77.7,11.7,2025-05-18 18:17:41
1510,Kullu Shawl,9,291,364,38.8,35.7,2025-12-12 00:12:25
1511,Bamboo Craft,3,383,1019,70.7,20.1,2025-03-24 05:26:24
1512,Grandma's Local Handicraft Figurine,8,528,1079,74.5,8.4,2026-02-21 11:37:59
1513,Authentic Juti Footwear,20,323,2643,42.7,63.0,2025-08-16 03:51:28
1514,Spicy Fridge Magnet,15,576,2593,60.8,38.2,2026-01-17 16:43:10
1515,Special Kathakali Mask,12,249,403,90.0,0,2025-12-22 07:23:38
1516,Keychain Set,2,605,3528,46.4,54.4,2025-12-28 04:25:55
1517,Keychain Set,18,678,936,62.3,18.0,2025-04-18 23:41:30
1518,Special Local Handicraft Figurine,24,65,2157,91.5,0,2025-01-08 17:58:08
1519,Handwoven Bag,1,758,3214,55.9,38.7,2025-11-29 17:02:14
1520,Festival Kolhapuri Chappal,14,228,690,82.0,3.6,2025-12-04 16:29:39
1521,Mysore Silk Saree,11,545,2840,69.2,11.4,2026-01-14 10:49:37
1522,Marble Taj Replica,26,712,2975,79.6,7.3,2025-08-01 22:26:02
1523,Festival Blue Pottery,21,445,1195,51.9,52.1,2025-12-07 02:12:40
1524,Kolhapuri Chappal,14,130,245,75.2,11.2,2025-06-13 06:40:12
1525,Bandhani Fabric,7,348,3193,59.4,40.2,2025-02-10 17:18:55
1526,Local Favourite Keychain Set,15,386,1495,92.1,0,2025-01-06 23:58:06
1527,Roadside Postcard Set,27,135,874,52.8,45.3,2025-10-04 21:44:45
1528,Local Handicraft Figurine,25,508,3039,75.5,15.0,2025-05-22 08:34:09
1529,Spice Box Set,12,712,3418,74.6,13.2,2025-01-28 20:36:55
1530,Roadside Handwoven Bag,1,549,2408,81.3,4.7,2025-01-02 02:13:37
1531,Homestyle Postcard Set,10,205,1549,78.3,11.2,2026-06-08 04:37:31
1532,Prayer Wheel,22,720,3289,38.6,70.9,2025-01-14 21:41:39
1533,Festival Keychain Set,18,394,1005,60.5,41.8,2026-04-11 08:40:59
1534,Keychain Set,8,179,1102,81.2,6.8,2025-07-09 12:36:44
1535,Signature Fridge Magnet,17,440,1418,66.8,23.6,2025-05-02 22:25:22
1536,Quick-bite Aranmula Kannadi Mirror,12,403,968,51.7,58.5,2025-04-06 04:49:01
1537,Signature Fridge Magnet,27,443,1237,67.2,15.9,2025-05-03 16:48:51
1538,Kanchipuram Silk Saree,23,750,3040,58.8,22.6,2025-12-06 14:08:18
1539,Traditional Handwoven Carpet,22,130,1694,75.0,12.2,2025-05-09 16:53:27
1540,Local Handicraft Figurine,10,359,999,62.4,24.3,2026-02-22 15:48:03
1541,Village-style Mirror Work Bag,7,145,2351,56.0,42.1,2025-05-25 05:05:11
1542,Special Chanderi Saree,13,774,1860,63.9,27.5,2025-07-09 09:33:24
1543,Signature Keychain Set,18,510,1614,63.0,27.6,2026-01-03 04:08:28
1544,Royal Cashew Feni Bottle,6,419,1689,53.8,22.4,2026-04-12 05:02:16
1545,Deluxe Thangka Painting,22,715,2958,53.4,55.1,2026-04-24 13:28:14
1546,Bamboo Craft,3,323,1618,66.4,32.4,2026-03-14 04:30:45
1547,Premium Kangra Miniature Painting,9,155,1865,70.3,23.1,2025-06-27 00:51:10
1548,Family Recipe Keychain Set,25,569,693,50.7,25.7,2026-04-15 08:37:41
1549,Authentic Channapatna Toy,11,112,3097,86.6,0,2026-03-17 15:33:41
1550,Extra Cheesy Handwoven Bag,15,597,2049,49.2,56.4,2025-03-19 14:09:42
1551,Local Favourite Chikankari Kurta,26,334,1463,66.7,11.4,2025-09-25 19:44:23
1552,Grandma's Juti Footwear,20,606,2906,91.1,0,2025-02-18 03:11:12
1553,Handwoven Bag,15,236,1105,77.3,13.0,2026-02-28 00:12:54
1554,Local Favourite Marble Taj Replica,26,372,491,43.2,74.6,2025-03-07 22:48:55
1555,Premium Handwoven Bag,18,668,833,68.0,28.9,2025-03-12 10:07:10
1556,Premium Bagh Print Fabric,13,297,617,77.9,9.8,2026-03-27 03:10:34
1557,Classic Cashew Feni Bottle,6,379,3245,79.1,4.9,2026-03-13 15:06:02
1558,Local Handicraft Figurine,18,338,1115,38.4,73.5,2025-10-28 06:22:27
1559,Fridge Magnet,27,716,2760,86.1,0,2025-02-05 07:50:52
1560,Quick-bite Bamboo Basket,16,215,1070,80.9,4.7,2026-03-24 01:50:33
1561,Homestyle Keychain Set,10,238,1426,82.2,3.2,2025-10-08 23:23:07
1562,Chikankari Kurta,26,299,2480,77.4,11.0,2026-06-01 08:39:03
1563,Fridge Magnet,1,787,2544,84.1,1.1,2026-06-03 14:26:33
1564,Village-style Local Handicraft Figurine,4,152,2759,81.7,4.6,2025-03-05 19:14:30
1565,Village-style Phulkari Dupatta,20,759,3496,72.7,20.9,2026-04-18 13:51:04
1566,Homestyle Camel Leather Jutti,21,357,2945,83.2,2.1,2025-04-11 21:02:02
1567,Homestyle Fridge Magnet,4,415,2376,40.0,77.0,2025-03-26 09:05:52
1568,Classic Handwoven Bag,2,262,2801,76.9,11.3,2025-08-14 17:50:30
1569,Signature Paithani Saree,14,335,1802,79.7,3.3,2026-01-22 07:20:53
1570,Roadside Local Handicraft Figurine,1,637,1470,54.7,22.6,2025-03-23 19:30:39
1571,Authentic Kolhapuri Chappal,14,57,896,45.9,61.3,2026-05-24 09:49:29
1572,Classic Pahari Cap,9,106,3092,76.1,6.3,2025-11-10 00:37:39
1573,Local Favourite Handwoven Bag,17,512,1104,70.4,25.5,2025-07-26 01:13:35
1574,Premium Postcard Set,2,424,1371,82.7,2.0,2025-11-30 05:39:47
1575,Keychain Set,18,389,2540,44.6,36.6,2026-03-04 19:16:18
1576,Kantha Stitch Saree,28,491,1785,77.4,6.3,2026-05-25 16:44:28
1577,Family Recipe Keychain Set,10,277,791,46.3,54.3,2025-03-08 12:24:36
1578,Street-side Silver Filigree,19,641,1368,80.9,6.4,2026-05-16 03:51:12
1579,Premium Kathakali Mask,12,607,2649,74.5,15.5,2025-03-17 05:22:06
1580,Cashew Feni Bottle,6,135,2481,62.8,22.7,2026-03-30 14:37:22
1581,Terracotta Figurine,28,435,1364,80.6,7.2,2026-06-20 05:58:43
1582,Local Handicraft Figurine,2,349,1661,81.7,4.1,2025-03-12 14:58:21
1583,Local Handicraft Figurine,18,162,370,80.6,6.4,2025-12-13 04:38:14
1584,Family Recipe Kangra Miniature Painting,9,614,800,60.8,37.4,2026-05-11 08:31:30
1585,Dokra Art,28,588,905,66.0,22.5,2025-09-19 12:25:47
1586,Festival Khasi Shawl,16,769,1088,67.1,27.4,2025-08-14 01:38:54
1587,Extra Cheesy Assam Tea Gift Box,3,228,2192,75.6,14.6,2026-03-17 07:53:30
1588,Tanjore Painting,23,439,2456,82.8,2.9,2025-01-25 16:00:14
1589,Handwoven Bag,2,241,477,84.7,0.5,2025-07-18 14:08:46
1590,Handwoven Bag,8,437,1423,51.6,52.8,2026-04-22 18:40:01
1591,Keychain Set,1,383,822,70.1,18.0,2025-10-24 04:37:13
1592,Family Recipe Local Handicraft Figurine,10,273,1190,63.0,30.0,2026-02-17 02:55:14
1593,Grandma's Mysore Silk Saree,11,191,1925,50.5,50.7,2025-11-08 11:35:19
1594,Family Recipe Bamboo Basket,16,721,1171,60.4,18.4,2025-02-11 03:01:22
1595,Chef's Coir Handicraft,12,207,635,69.6,25.5,2025-10-04 01:10:09
1596,Mysore Silk Saree,11,296,2930,80.0,6.5,2025-12-06 18:01:24
1597,Premium Handwoven Bag,15,624,1056,43.2,57.2,2025-04-06 05:25:41
1598,Local Handicraft Figurine,2,94,1495,44.2,30.5,2025-04-10 23:49:05
1599,Seashell Craft,6,310,1481,66.5,24.3,2026-01-08 11:12:01
1600,Marble Taj Replica,26,430,2967,46.8,46.1,2025-08-29 11:32:44
1601,Traditional Handwoven Bag,8,763,3417,83.4,2.3,2025-09-21 17:34:44
1602,Royal Kanchipuram Silk Saree,23,687,2730,62.7,36.7,2025-12-31 16:08:15
1603,Local Handicraft Figurine,2,430,651,78.3,4.4,2026-01-10 01:06:31
1604,Local Handicraft Figurine,4,654,3218,71.5,17.3,2026-03-14 22:40:10
1605,Local Favourite Thangka Painting,22,364,2997,66.2,32.3,2025-02-16 11:03:20
1606,Bamboo Basket,16,154,612,76.1,13.0,2026-02-28 01:15:56
1607,Deluxe Keychain Set,17,748,2168,68.2,11.4,2025-05-30 07:17:02
1608,Assam Tea Gift Box,3,322,433,81.3,2.9,2025-04-02 11:37:27
1609,Royal Postcard Set,8,369,1112,49.7,31.5,2025-01-16 14:53:01
1610,Authentic Keychain Set,10,272,387,76.5,7.9,2025-12-14 17:58:37
1611,Bandhani Dupatta,21,63,1764,76.3,9.4,2025-05-29 11:52:25
1612,Festival Keychain Set,17,438,3117,59.2,28.8,2025-10-16 19:54:11
1613,Quick-bite Handwoven Bag,24,383,2456,80.9,5.1,2025-07-21 21:19:11
1614,Chef's Local Handicraft Figurine,24,326,1884,54.1,37.1,2025-10-03 01:28:52
1615,Festival Bamboo Basket,16,260,1937,57.4,40.6,2026-03-01 05:05:14
1616,Fridge Magnet,5,133,2827,80.4,5.3,2025-05-02 08:47:47
1617,Kantha Stitch Saree,28,207,473,59.7,25.8,2025-02-06 10:23:45
1618,Traditional Local Handicraft Figurine,10,697,1169,58.6,22.7,2025-08-12 21:05:27
1619,Homestyle Postcard Set,4,371,1996,64.3,28.9,2025-06-08 13:23:44
1620,Deluxe Pahari Cap,9,532,1424,92.5,0,2025-11-23 23:55:35
1621,Authentic Fridge Magnet,4,399,1064,82.0,4.6,2025-04-19 02:28:05
1622,Homestyle Azulejo Tile,6,724,3703,86.6,0,2025-08-10 06:02:33
1623,Handwoven Bag,5,216,1322,65.8,22.7,2025-12-30 00:52:01
1624,Extra Cheesy Phulkari Dupatta,20,612,1748,48.1,43.9,2025-08-28 03:11:30
1625,Bandhani Fabric,7,236,1207,83.2,1.7,2026-02-20 04:12:59
1626,Royal Local Handicraft Figurine,17,726,3421,62.8,33.5,2026-04-25 11:53:21
1627,Authentic Postcard Set,24,591,1705,85.1,0,2026-05-07 05:52:32
1628,Bamboo Basket,16,541,1076,47.3,34.7,2025-01-05 07:17:28
1629,Kangra Miniature Painting,9,733,3522,75.9,12.8,2026-06-25 04:09:26
1630,Local Handicraft Figurine,4,322,1951,60.2,37.6,2025-10-24 02:18:57
1631,Authentic Aranmula Kannadi Mirror,12,388,932,58.3,19.7,2025-07-07 04:21:29
1632,Local Favourite Postcard Set,5,250,3203,87.5,0,2026-01-24 21:02:59
1633,Juti Footwear,20,698,2323,82.9,1.8,2026-03-17 02:38:27
1634,Local Handicraft Figurine,25,648,2700,81.1,2.8,2025-10-25 07:22:06
1635,Authentic Silver Filigree,19,519,1390,83.0,2.3,2025-03-09 22:35:51
1636,Signature Keychain Set,8,704,2188,77.2,12.0,2025-08-12 19:33:10
1637,Handwoven Bag,10,144,1858,62.8,14.0,2025-07-30 13:36:53
1638,Mysore Silk Saree,11,549,1082,81.9,2.5,2025-08-06 10:42:02
1639,Cashew Feni Bottle,6,762,3545,70.9,17.9,2025-06-20 11:50:55
1640,Handwoven Bag,18,602,1952,67.5,16.2,2025-02-21 02:49:27
1641,Handwoven Bag,18,526,1457,79.0,5.3,2025-12-19 09:56:22
1642,Warli Painting,14,108,2114,42.9,41.4,2025-09-07 07:24:05
1643,Family Recipe Keychain Set,25,195,2878,66.9,12.1,2025-08-05 13:12:03
1644,Juti Footwear,20,616,804,89.3,0,2025-11-06 04:52:56
1645,Signature Fridge Magnet,10,199,404,79.1,10.3,2025-01-05 15:11:14
1646,Premium Prayer Wheel,22,663,1750,92.9,0,2025-01-22 09:47:48
1647,Quick-bite Keychain Set,5,455,2858,75.6,6.1,2025-05-05 11:43:02
1648,Fridge Magnet,27,231,2834,71.2,19.3,2026-05-16 09:46:16
1649,Handwoven Bag,25,399,3388,73.0,8.0,2025-02-24 09:29:18
1650,Festival Prayer Wheel,22,336,703,65.6,21.6,2026-01-20 02:48:28
1651,Local Handicraft Figurine,2,287,1021,77.4,5.6,2025-10-20 01:55:53
1652,Local Handicraft Figurine,15,569,3194,42.8,53.4,2026-06-27 10:39:26
1653,Grandma's Handwoven Carpet,22,450,3440,73.5,11.8,2026-02-25 12:48:44
1654,Royal Azulejo Tile,6,403,1080,55.2,22.5,2025-04-24 08:41:02
1655,Thangka Painting,22,485,3321,79.8,3.3,2025-10-31 07:33:28
1656,Keychain Set,5,103,653,53.6,47.4,2025-04-14 21:02:55
1657,Homestyle Cashew Feni Bottle,6,69,2815,66.9,15.2,2026-06-06 22:30:48
1658,Kanchipuram Silk Saree,23,714,2872,79.4,5.5,2025-12-15 17:05:57
1659,Postcard Set,4,492,1560,41.9,29.0,2025-02-25 15:15:35
1660,Premium Kanchipuram Silk Saree,23,580,2477,68.0,15.6,2025-07-20 07:46:02
1661,Premium Applique Work,19,565,2372,75.6,8.2,2025-06-16 04:14:25
1662,Keychain Set,15,461,2382,73.2,16.0,2026-05-04 13:00:57
1663,Signature Patola Saree,7,655,1236,66.0,13.1,2025-09-29 22:08:15
1664,Chanderi Saree,13,93,1270,72.3,8.2,2025-12-19 11:01:50
1665,Kangra Miniature Painting,9,430,1167,52.2,36.2,2025-06-01 15:40:29
1666,Authentic Paithani Saree,14,564,2827,90.0,0,2025-04-06 02:32:37
1667,Chef's Postcard Set,1,530,2732,85.1,0,2025-05-22 03:11:39
1668,Local Favourite Kullu Shawl,9,586,716,76.9,6.5,2026-01-19 12:34:25
1669,Keychain Set,5,212,274,74.4,12.7,2026-01-27 14:46:40
1670,Traditional Aranmula Kannadi Mirror,12,636,2824,77.5,12.4,2025-07-22 00:15:50
1671,Spicy Pattachitra Painting,19,665,1327,73.2,20.7,2025-09-25 12:24:07
1672,Homestyle Postcard Set,10,421,1240,63.9,34.0,2025-12-20 01:17:04
1673,Kathakali Mask,12,710,2486,72.9,19.4,2025-03-01 09:18:47
1674,Special Fridge Magnet,17,154,1989,51.0,22.9,2025-11-07 17:46:03
1675,Village-style Bamboo Basket,16,353,541,50.9,56.4,2026-01-06 01:49:09
1676,Azulejo Tile,6,778,2089,84.4,0.5,2025-08-13 23:14:49
1677,Family Recipe Postcard Set,10,50,306,89.1,0,2025-07-05 04:00:55
1678,Festival Handwoven Bag,27,237,1194,69.5,10.7,2025-01-04 00:39:14
1679,Local Handicraft Figurine,27,429,2045,81.4,3.9,2025-11-07 05:56:39
1680,Family Recipe Keychain Set,8,617,1263,92.9,0,2026-05-12 18:34:44
